,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2021-03-30,0.0004735244386140778,0.0003133599296278602,0.0006255803237934531,8.93745633188972e-06,0.0004706650723249169,0.0006221821091135897
2021-03-31,0.00017150487862728142,0.0006189883892431139,0.00047823628759084447,0.00017190009603103662,0.00047609905711966453,0.0003146791936361316
2021-04-01,0.0003171401276978565,0.0007799044412156762,0.0006202184623442387,0.0001728857517136662,0.0004676293265779367,0.000315231614214937
2021-04-05,0.00018060031171199974,0.0007766804793121467,0.0009323402557512986,0.00047263312218454826,0.00032869743209306275,0.0003233581426384812
2021-04-06,0.0007712254716107666,0.0007790548047027795,0.00046232326507298575,1.7789999782749823e-05,0.0004681361851254745,0.00016678087268066127
2021-04-07,0.00031291532221746244,0.0009261558916500498,0.0007734910903411171,0.00016500786602000097,0.0003145771793001806,0.0004698243067005291
2021-04-08,0.00016092610162479182,0.0007723073064983477,0.0007748085830814455,0.00016521139903811965,0.0003135135859227357,0.00016546115237303495
2021-04-09,0.0003186304117155397,0.0007819284938013329,0.0006265760061393859,1.0098788645360263e-05,0.00032064942778060033,0.00016558874893213515
2021-04-12,0.00031339803064647515,0.0007720441649374344,0.0006245145905168705,1.0571791557625499e-05,0.00016835015237782794,0.0006265604405393068
2021-04-13,0.00031250994079005506,0.0007736480683486339,0.000618345853615946,0.00016407927933486727,0.00016729537505693788,0.0004686458123085402
2021-04-14,0.0003164481014759533,0.0007738385754462584,0.0006209269166595442,0.00017109821368162248,0.0003110175396351873,0.0003138699758352855
2021-04-15,0.00016805750934006664,0.000774655531246875,0.0007840817637088558,1.0671160569172597e-05,0.00047194901371297026,0.00046732727943042646
2021-04-16,0.00015994518185539648,0.0007713275757263326,0.0006209837567505695,1.326395529599253e-05,0.00016261566033929503,0.00046596147115174775
2021-04-19,0.00016075467896649597,0.0007701448597042266,0.00031374994876064594,0.00016188819860385383,0.00031347944703211366,0.00046573341809482837
2021-04-20,0.0001696903046129723,0.0007707852000744932,0.0003229951116225899,1.4214249341162971e-05,0.0003189124964045929,0.0003144840743192959
2021-04-21,1.1718635660036613e-05,0.0007766766804698678,0.0007813133988473674,9.559189765319275e-06,0.00032270768304529056,0.0001677450828441394
2021-04-22,0.0003142736373016363,0.0007767715720954849,0.0007790545016055414,1.1330790175457225e-05,0.00031617961171111013,0.0003143541082712609
2021-04-23,0.0003209431034204238,0.0007763673693352418,0.00031814800714484193,0.00016117513044462003,0.00016585691470208963,0.0001689007024865727
2021-04-26,0.0004657043607239312,0.0007753369498591882,0.00046807661913994406,8.642254019157455e-06,0.00016336353271617464,0.0001641412688109371
2021-04-27,0.00047170233331780256,0.0007844689038191075,0.0006204522810983714,9.676178901904655e-06,0.0006202680751840913,0.000325446738708288
2021-04-28,0.0004661921975561162,0.0007782282458136944,0.0007721402047714491,1.2831466533880121e-05,0.0007726635039965606,0.0006222888371345004
2021-04-29,0.00016131653837269636,0.0007769980422280293,0.0006209926786708691,2.2321921497016783e-05,0.000312700081661181,0.00031360791383559767
2021-04-30,0.000315642566653773,0.0007754988175197628,0.00031854320753788327,0.00016245465717493087,0.0004747689140243301,0.00046527557475122504
2021-05-03,0.0004764030377397658,0.0007737510923209116,0.00032234064815330735,1.7324189008249656e-05,0.00016453384984128452,0.0004744287473438419
